class_id,service_name,availability,exec_time,throughput
41,сервіс_41_50,0.9,0.3,64
41,сервіс_41_51,0.88,0.42,65
41,сервіс_41_52,0.94,0.44,68
41,сервіс_41_53,0.96,0.3,81
41,сервіс_41_54,0.91,0.34,77
41,сервіс_41_55,0.98,0.35,64
41,сервіс_41_56,0.95,0.24,89
41,сервіс_41_57,0.88,0.31,86
41,сервіс_41_58,0.93,0.28,98
41,сервіс_41_59,0.86,0.38,55
42,сервіс_42_1,0.92,0.26,76
42,сервіс_42_2,0.94,0.32,74
42,сервіс_42_3,0.98,0.18,66
42,сервіс_42_4,0.88,0.38,86
42,сервіс_42_5,0.93,0.15,78
42,сервіс_42_6,0.89,0.49,100
42,сервіс_42_7,0.96,0.33,78
42,сервіс_42_8,0.86,0.26,52
42,сервіс_42_9,0.98,0.45,82
42,сервіс_42_10,0.97,0.4,72
42,сервіс_42_11,0.97,0.38,69
42,сервіс_42_12,0.98,0.47,58
42,сервіс_42_13,0.95,0.48,97
42,сервіс_42_14,0.87,0.15,57
42,сервіс_42_15,0.9,0.26,58
42,сервіс_42_16,0.88,0.34,70
42,сервіс_42_17,0.88,0.45,79
42,сервіс_42_18,0.93,0.16,97
43,сервіс_43_1,0.98,0.46,56
43,сервіс_43_2,0.85,0.2,98
43,сервіс_43_3,0.98,0.48,94
43,сервіс_43_4,0.89,0.41,86
43,сервіс_43_5,0.97,0.31,85
43,сервіс_43_6,0.91,0.26,60
43,сервіс_43_7,0.86,0.14,72
43,сервіс_43_8,0.93,0.18,94
43,сервіс_43_9,0.89,0.42,75
43,сервіс_43_10,0.91,0.43,80
43,сервіс_43_11,0.97,0.13,91
43,сервіс_43_12,0.99,0.27,63
43,сервіс_43_13,0.94,0.3,90
43,сервіс_43_14,0.93,0.5,57
43,сервіс_43_15,0.92,0.19,95
43,сервіс_43_16,0.89,0.18,97
43,сервіс_43_17,0.98,0.11,89
43,сервіс_43_18,0.87,0.43,68
43,сервіс_43_19,0.88,0.49,62
43,сервіс_43_20,0.92,0.1,54
43,сервіс_43_21,0.98,0.1,91
43,сервіс_43_22,0.93,0.19,96
43,сервіс_43_23,0.94,0.27,56
43,сервіс_43_24,0.95,0.48,58
43,сервіс_43_25,0.95,0.21,95
43,сервіс_43_26,0.89,0.33,95
43,сервіс_43_27,0.94,0.45,98
43,сервіс_43_28,0.98,0.49,60
44,сервіс_44_1,0.94,0.29,91
44,сервіс_44_2,0.95,0.39,54
44,сервіс_44_3,0.96,0.39,95
44,сервіс_44_4,0.91,0.46,88
44,сервіс_44_5,0.9,0.5,60
44,сервіс_44_6,0.9,0.5,68
44,сервіс_44_7,0.97,0.45,79
44,сервіс_44_8,0.91,0.4,74
44,сервіс_44_9,0.87,0.48,50
44,сервіс_44_10,0.98,0.21,89
44,сервіс_44_11,0.88,0.27,98
44,сервіс_44_12,0.92,0.19,63
44,сервіс_44_13,0.97,0.28,76
44,сервіс_44_14,0.98,0.23,100
44,сервіс_44_15,0.9,0.21,69
44,сервіс_44_16,0.86,0.14,97
44,сервіс_44_17,0.99,0.41,51
44,сервіс_44_18,0.96,0.47,62
44,сервіс_44_19,0.96,0.13,59
44,сервіс_44_20,0.93,0.24,50
44,сервіс_44_21,0.95,0.2,94
44,сервіс_44_22,0.93,0.4,60
44,сервіс_44_23,0.86,0.44,72
44,сервіс_44_24,0.96,0.5,94
44,сервіс_44_25,0.91,0.19,56
44,сервіс_44_26,0.98,0.5,75
44,сервіс_44_27,0.85,0.15,79
44,сервіс_44_28,0.91,0.45,72
44,сервіс_44_29,0.98,0.31,98
44,сервіс_44_30,0.9,0.49,64
44,сервіс_44_31,0.91,0.11,73
44,сервіс_44_32,0.89,0.21,59
44,сервіс_44_33,0.87,0.43,68
44,сервіс_44_34,0.97,0.34,58
44,сервіс_44_35,0.89,0.44,94
44,сервіс_44_36,0.9,0.3,86
44,сервіс_44_37,0.86,0.46,96
44,сервіс_44_38,0.94,0.26,91
44,сервіс_44_39,0.93,0.14,67
44,сервіс_44_40,0.91,0.41,64
44,сервіс_44_41,0.9,0.44,86
44,сервіс_44_42,0.9,0.47,93
44,сервіс_44_43,0.88,0.36,54
44,сервіс_44_44,0.91,0.49,63
44,сервіс_44_45,0.96,0.33,68
44,сервіс_44_46,0.88,0.48,65
44,сервіс_44_47,0.97,0.19,72
44,сервіс_44_48,0.94,0.26,69
44,сервіс_44_49,0.97,0.43,84
44,сервіс_44_50,0.89,0.32,66
44,сервіс_44_51,0.92,0.18,91
44,сервіс_44_52,0.94,0.11,59
44,сервіс_44_53,0.92,0.18,94
44,сервіс_44_54,0.9,0.33,88
44,сервіс_44_55,0.92,0.3,67
44,сервіс_44_56,0.87,0.14,79
44,сервіс_44_57,0.87,0.4,56
44,сервіс_44_58,0.96,0.41,75
44,сервіс_44_59,0.92,0.48,80
44,сервіс_44_60,0.88,0.2,63
44,сервіс_44_61,0.97,0.1,100
44,сервіс_44_62,0.91,0.36,60
44,сервіс_44_63,0.98,0.16,62
44,сервіс_44_64,0.93,0.44,79
44,сервіс_44_65,0.88,0.47,58
44,сервіс_44_66,0.94,0.11,77
44,сервіс_44_67,0.95,0.49,92
44,сервіс_44_68,0.85,0.12,80
44,сервіс_44_69,0.94,0.25,51
44,сервіс_44_70,0.94,0.36,88
44,сервіс_44_71,0.9,0.2,97
44,сервіс_44_72,0.96,0.13,57
44,сервіс_44_73,0.91,0.37,61
45,сервіс_45_1,0.89,0.41,52
45,сервіс_45_2,0.96,0.35,78
45,сервіс_45_3,0.89,0.2,53
45,сервіс_45_4,0.94,0.33,88
45,сервіс_45_5,0.96,0.27,59
45,сервіс_45_6,0.89,0.45,77
45,сервіс_45_7,0.86,0.46,71
45,сервіс_45_8,0.98,0.21,73
45,сервіс_45_9,0.99,0.3,56
45,сервіс_45_10,0.89,0.42,73
45,сервіс_45_11,0.95,0.45,91
45,сервіс_45_12,0.98,0.25,52
45,сервіс_45_13,0.98,0.34,98
45,сервіс_45_14,0.92,0.28,64
45,сервіс_45_15,0.96,0.33,59
45,сервіс_45_16,0.87,0.36,87
45,сервіс_45_17,0.92,0.46,55
45,сервіс_45_18,0.88,0.38,55
45,сервіс_45_19,0.91,0.18,51
45,сервіс_45_20,0.89,0.18,63
45,сервіс_45_21,0.88,0.28,67
45,сервіс_45_22,0.98,0.12,80
45,сервіс_45_23,0.87,0.48,68
45,сервіс_45_24,0.98,0.25,94
45,сервіс_45_25,0.96,0.29,83
45,сервіс_45_26,0.92,0.35,52
45,сервіс_45_27,0.93,0.12,71
45,сервіс_45_28,0.91,0.35,92
45,сервіс_45_29,0.87,0.4,51
45,сервіс_45_30,0.98,0.44,52
45,сервіс_45_31,0.9,0.36,99
45,сервіс_45_32,0.95,0.4,96
45,сервіс_45_33,0.87,0.45,57
45,сервіс_45_34,0.9,0.35,72
45,сервіс_45_35,0.87,0.36,90
45,сервіс_45_36,0.97,0.44,59
45,сервіс_45_37,0.98,0.43,62
45,сервіс_45_38,0.87,0.47,69
45,сервіс_45_39,0.93,0.11,68
45,сервіс_45_40,0.85,0.25,77
45,сервіс_45_41,0.95,0.37,60
45,сервіс_45_42,0.9,0.47,84
45,сервіс_45_43,0.93,0.43,75
45,сервіс_45_44,0.93,0.48,65
45,сервіс_45_45,0.99,0.3,68
45,сервіс_45_46,0.96,0.42,51
45,сервіс_45_47,0.94,0.24,94
45,сервіс_45_48,0.91,0.15,74
45,сервіс_45_49,0.93,0.18,52
45,сервіс_45_50,0.9,0.47,66
45,сервіс_45_51,0.97,0.37,65
45,сервіс_45_52,0.99,0.21,100
45,сервіс_45_53,0.89,0.24,54
45,сервіс_45_54,0.89,0.42,56
45,сервіс_45_55,0.86,0.5,95
45,сервіс_45_56,0.85,0.41,76
45,сервіс_45_57,0.86,0.41,87
45,сервіс_45_58,0.86,0.12,73
45,сервіс_45_59,0.93,0.14,94
45,сервіс_45_60,0.86,0.44,91
45,сервіс_45_61,0.91,0.35,83
45,сервіс_45_62,0.9,0.2,86
45,сервіс_45_63,0.85,0.23,88
45,сервіс_45_64,0.93,0.15,65
45,сервіс_45_65,0.96,0.42,95
45,сервіс_45_66,0.99,0.29,96
45,сервіс_45_67,0.87,0.33,90
45,сервіс_45_68,0.93,0.19,57
45,сервіс_45_69,0.9,0.2,66
45,сервіс_45_70,0.87,0.27,56
45,сервіс_45_71,0.95,0.2,72
45,сервіс_45_72,0.86,0.44,57
45,сервіс_45_73,0.92,0.23,73
45,сервіс_45_74,0.94,0.38,87
45,сервіс_45_75,0.96,0.23,70
45,сервіс_45_76,0.94,0.2,88
45,сервіс_45_77,0.99,0.34,61
45,сервіс_45_78,0.85,0.46,65
45,сервіс_45_79,0.96,0.46,55
45,сервіс_45_80,0.87,0.13,50
45,сервіс_45_81,0.87,0.3,76
45,сервіс_45_82,0.93,0.32,50
45,сервіс_45_83,0.95,0.29,61
45,сервіс_45_84,0.87,0.35,89
45,сервіс_45_85,0.91,0.38,88
45,сервіс_45_86,0.95,0.33,80
45,сервіс_45_87,0.87,0.22,94
45,сервіс_45_88,0.96,0.22,74
45,сервіс_45_89,0.96,0.16,93
45,сервіс_45_90,0.96,0.49,62
45,сервіс_45_91,0.94,0.15,95
45,сервіс_45_92,0.97,0.12,72
46,сервіс_46_1,0.99,0.19,50
46,сервіс_46_2,0.9,0.29,72
46,сервіс_46_3,0.91,0.18,63
46,сервіс_46_4,0.86,0.3,58
46,сервіс_46_5,0.96,0.4,53
46,сервіс_46_6,0.96,0.41,89
46,сервіс_46_7,0.91,0.16,69
46,сервіс_46_8,0.87,0.1,100
46,сервіс_46_9,0.98,0.37,64
46,сервіс_46_10,0.85,0.4,58
46,сервіс_46_11,0.9,0.12,88
46,сервіс_46_12,0.86,0.33,59
46,сервіс_46_13,0.89,0.19,54
46,сервіс_46_14,0.85,0.22,84
46,сервіс_46_15,0.96,0.29,69
46,сервіс_46_16,0.97,0.3,72
46,сервіс_46_17,0.88,0.27,80
46,сервіс_46_18,0.89,0.19,57
46,сервіс_46_19,0.93,0.11,67
46,сервіс_46_20,0.89,0.43,85
46,сервіс_46_21,0.97,0.2,86
46,сервіс_46_22,0.97,0.42,77
46,сервіс_46_23,0.9,0.19,82
46,сервіс_46_24,0.97,0.42,54
46,сервіс_46_25,0.89,0.16,74
46,сервіс_46_26,0.97,0.48,62
46,сервіс_46_27,0.96,0.5,65
46,сервіс_46_28,0.95,0.3,85
46,сервіс_46_29,0.96,0.12,58
47,сервіс_47_1,0.94,0.47,75
47,сервіс_47_2,0.95,0.28,63
47,сервіс_47_3,0.99,0.16,66
47,сервіс_47_4,0.98,0.45,82
47,сервіс_47_5,0.85,0.25,92
47,сервіс_47_6,0.9,0.38,90
47,сервіс_47_7,0.89,0.28,62
47,сервіс_47_8,0.97,0.24,92
47,сервіс_47_9,0.89,0.28,70
47,сервіс_47_10,0.95,0.33,81
47,сервіс_47_11,0.9,0.27,69
47,сервіс_47_12,0.95,0.41,91
47,сервіс_47_13,0.86,0.41,67
47,сервіс_47_14,0.91,0.37,69
47,сервіс_47_15,0.93,0.21,97
47,сервіс_47_16,0.94,0.11,59
47,сервіс_47_17,0.98,0.49,55
47,сервіс_47_18,0.93,0.16,75
47,сервіс_47_19,0.94,0.34,53
47,сервіс_47_20,0.92,0.18,73
47,сервіс_47_21,0.85,0.36,93
47,сервіс_47_22,0.93,0.12,61
47,сервіс_47_23,0.89,0.21,83
47,сервіс_47_24,0.91,0.41,50
47,сервіс_47_25,0.89,0.23,96
47,сервіс_47_26,0.91,0.4,61
47,сервіс_47_27,0.89,0.22,54
47,сервіс_47_28,0.99,0.33,95
47,сервіс_47_29,0.89,0.49,80
47,сервіс_47_30,0.97,0.12,84
47,сервіс_47_31,0.95,0.48,57
47,сервіс_47_32,0.87,0.27,53
47,сервіс_47_33,0.96,0.39,73
47,сервіс_47_34,0.86,0.27,56
47,сервіс_47_35,0.97,0.19,95
47,сервіс_47_36,0.93,0.15,87
47,сервіс_47_37,0.85,0.41,79
47,сервіс_47_38,0.87,0.17,98
47,сервіс_47_39,0.95,0.48,90
47,сервіс_47_40,0.92,0.38,55
47,сервіс_47_41,0.99,0.14,71
47,сервіс_47_42,0.98,0.42,67
47,сервіс_47_43,0.86,0.16,65
47,сервіс_47_44,0.99,0.26,60
47,сервіс_47_45,0.9,0.28,68
47,сервіс_47_46,0.98,0.45,65
47,сервіс_47_47,0.91,0.33,94
47,сервіс_47_48,0.9,0.49,71
47,сервіс_47_49,0.89,0.46,89
47,сервіс_47_50,0.94,0.14,51
47,сервіс_47_51,0.87,0.39,76
47,сервіс_47_52,0.86,0.41,97
47,сервіс_47_53,0.93,0.15,89
47,сервіс_47_54,0.93,0.45,80
47,сервіс_47_55,0.94,0.14,89
47,сервіс_47_56,0.88,0.25,64
47,сервіс_47_57,0.96,0.23,58
47,сервіс_47_58,0.93,0.33,94
47,сервіс_47_59,0.91,0.41,94
47,сервіс_47_60,0.9,0.5,80
47,сервіс_47_61,0.88,0.21,87
47,сервіс_47_62,0.94,0.19,90
47,сервіс_47_63,0.89,0.2,91
47,сервіс_47_64,0.87,0.2,100
47,сервіс_47_65,0.88,0.16,71
47,сервіс_47_66,0.88,0.41,68
47,сервіс_47_67,0.95,0.29,75
47,сервіс_47_68,0.9,0.37,55
47,сервіс_47_69,0.88,0.22,73
47,сервіс_47_70,0.91,0.41,64
47,сервіс_47_71,0.95,0.34,57
47,сервіс_47_72,0.86,0.43,84
47,сервіс_47_73,0.95,0.38,56
47,сервіс_47_74,0.88,0.27,51
47,сервіс_47_75,0.99,0.43,55
47,сервіс_47_76,0.97,0.2,74
47,сервіс_47_77,0.85,0.46,83
47,сервіс_47_78,0.85,0.32,63
47,сервіс_47_79,0.96,0.44,50
47,сервіс_47_80,0.9,0.19,88
47,сервіс_47_81,0.92,0.48,97
47,сервіс_47_82,0.94,0.39,65
47,сервіс_47_83,0.92,0.43,89
47,сервіс_47_84,0.92,0.34,75
47,сервіс_47_85,0.88,0.12,65
47,сервіс_47_86,0.96,0.14,55
48,сервіс_48_1,0.94,0.31,75
48,сервіс_48_2,0.86,0.31,94
48,сервіс_48_3,0.89,0.19,52
48,сервіс_48_4,0.95,0.4,77
48,сервіс_48_5,0.88,0.27,59
48,сервіс_48_6,0.91,0.41,65
48,сервіс_48_7,0.91,0.14,81
48,сервіс_48_8,0.97,0.32,74
48,сервіс_48_9,0.95,0.32,85
48,сервіс_48_10,0.85,0.2,77
48,сервіс_48_11,0.98,0.12,69
48,сервіс_48_12,0.94,0.15,87
48,сервіс_48_13,0.86,0.43,57
48,сервіс_48_14,0.96,0.5,65
48,сервіс_48_15,0.92,0.11,88
48,сервіс_48_16,0.88,0.14,55
48,сервіс_48_17,0.89,0.45,84
48,сервіс_48_18,0.92,0.19,60
48,сервіс_48_19,0.98,0.45,92
48,сервіс_48_20,0.87,0.18,53
48,сервіс_48_21,0.97,0.15,69
48,сервіс_48_22,0.89,0.4,81
48,сервіс_48_23,0.87,0.23,92
48,сервіс_48_24,0.89,0.17,86
48,сервіс_48_25,0.88,0.11,80
48,сервіс_48_26,0.99,0.28,73
48,сервіс_48_27,0.94,0.12,58
48,сервіс_48_28,0.94,0.17,89
48,сервіс_48_29,0.86,0.37,62
48,сервіс_48_30,0.86,0.42,67
48,сервіс_48_31,0.98,0.39,74
48,сервіс_48_32,0.9,0.49,60
48,сервіс_48_33,0.98,0.14,92
48,сервіс_48_34,0.96,0.38,78
48,сервіс_48_35,0.87,0.15,75
48,сервіс_48_36,0.88,0.17,64
48,сервіс_48_37,0.96,0.18,73
48,сервіс_48_38,0.87,0.44,65
48,сервіс_48_39,0.86,0.46,54
48,сервіс_48_40,0.92,0.47,67
48,сервіс_48_41,0.87,0.35,79
48,сервіс_48_42,0.92,0.1,65
48,сервіс_48_43,0.91,0.47,95
48,сервіс_48_44,0.95,0.31,70
48,сервіс_48_45,0.88,0.32,50
48,сервіс_48_46,0.98,0.16,71
48,сервіс_48_47,0.85,0.26,54
48,сервіс_48_48,0.87,0.24,63
48,сервіс_48_49,0.87,0.16,60
48,сервіс_48_50,0.94,0.15,80
48,сервіс_48_51,0.95,0.3,68
48,сервіс_48_52,0.99,0.34,81
48,сервіс_48_53,0.93,0.38,75
48,сервіс_48_54,0.89,0.1,52
48,сервіс_48_55,0.9,0.18,53
48,сервіс_48_56,0.87,0.18,83
48,сервіс_48_57,0.94,0.19,59
48,сервіс_48_58,0.97,0.35,76
48,сервіс_48_59,0.88,0.46,86
48,сервіс_48_60,0.92,0.42,60
48,сервіс_48_61,0.88,0.2,95
48,сервіс_48_62,0.9,0.41,87
48,сервіс_48_63,0.92,0.38,91
48,сервіс_48_64,0.91,0.4,56
48,сервіс_48_65,0.99,0.25,89
48,сервіс_48_66,0.93,0.36,91
48,сервіс_48_67,0.91,0.19,77
48,сервіс_48_68,0.93,0.47,100
48,сервіс_48_69,0.86,0.41,51
48,сервіс_48_70,0.97,0.26,81
48,сервіс_48_71,0.85,0.22,50
48,сервіс_48_72,0.98,0.15,90
48,сервіс_48_73,0.96,0.17,98
48,сервіс_48_74,0.87,0.4,74
49,сервіс_49_1,0.98,0.42,94
49,сервіс_49_2,0.95,0.5,61
49,сервіс_49_3,0.98,0.24,72
49,сервіс_49_4,0.87,0.4,82
49,сервіс_49_5,0.97,0.22,97
49,сервіс_49_6,0.95,0.43,58
49,сервіс_49_7,0.93,0.49,62
49,сервіс_49_8,0.91,0.36,98
49,сервіс_49_9,0.98,0.13,69
49,сервіс_49_10,0.95,0.49,72
49,сервіс_49_11,0.96,0.28,81
49,сервіс_49_12,0.93,0.48,81
49,сервіс_49_13,0.98,0.29,87
49,сервіс_49_14,0.91,0.29,72
49,сервіс_49_15,0.85,0.38,68
49,сервіс_49_16,0.86,0.38,80
49,сервіс_49_17,0.86,0.18,78
49,сервіс_49_18,0.99,0.33,50
49,сервіс_49_19,0.97,0.19,92
49,сервіс_49_20,0.96,0.27,71
49,сервіс_49_21,0.88,0.17,92
49,сервіс_49_22,0.88,0.45,63
49,сервіс_49_23,0.91,0.3,68
49,сервіс_49_24,0.95,0.31,95
49,сервіс_49_25,0.85,0.38,91
49,сервіс_49_26,0.93,0.23,76
49,сервіс_49_27,0.87,0.25,69
49,сервіс_49_28,0.95,0.22,56
49,сервіс_49_29,0.95,0.22,77
49,сервіс_49_30,0.93,0.24,57
49,сервіс_49_31,0.92,0.33,90
49,сервіс_49_32,0.94,0.13,71
49,сервіс_49_33,0.89,0.46,52
49,сервіс_49_34,0.85,0.49,87
49,сервіс_49_35,0.92,0.38,96
49,сервіс_49_36,0.88,0.41,61
49,сервіс_49_37,0.88,0.32,51
49,сервіс_49_38,0.95,0.34,53
49,сервіс_49_39,0.97,0.41,65
49,сервіс_49_40,0.86,0.31,67
49,сервіс_49_41,0.96,0.42,59
49,сервіс_49_42,0.93,0.36,95
49,сервіс_49_43,0.97,0.42,98
49,сервіс_49_44,0.98,0.42,50
49,сервіс_49_45,0.88,0.26,50
49,сервіс_49_46,0.95,0.49,66
49,сервіс_49_47,0.93,0.29,77
49,сервіс_49_48,0.86,0.18,83
49,сервіс_49_49,0.85,0.19,98
49,сервіс_49_50,0.93,0.49,60
49,сервіс_49_51,0.99,0.22,57
49,сервіс_49_52,0.92,0.36,66
49,сервіс_49_53,0.94,0.4,98
49,сервіс_49_54,0.85,0.11,90
49,сервіс_49_55,0.89,0.4,81
49,сервіс_49_56,0.86,0.44,58
49,сервіс_49_57,0.94,0.21,77
49,сервіс_49_58,0.99,0.23,77
49,сервіс_49_59,0.88,0.26,85
49,сервіс_49_60,0.94,0.4,98
49,сервіс_49_61,0.93,0.17,97
49,сервіс_49_62,0.92,0.37,94
49,сервіс_49_63,0.9,0.47,72
49,сервіс_49_64,0.9,0.47,57
49,сервіс_49_65,0.96,0.22,74
49,сервіс_49_66,0.94,0.15,95
49,сервіс_49_67,0.95,0.31,94
49,сервіс_49_68,0.9,0.31,88
49,сервіс_49_69,0.92,0.37,69
49,сервіс_49_70,0.85,0.5,61
49,сервіс_49_71,0.99,0.14,86
49,сервіс_49_72,0.94,0.17,96
49,сервіс_49_73,0.87,0.11,98
49,сервіс_49_74,0.99,0.4,72
49,сервіс_49_75,0.94,0.15,86
49,сервіс_49_76,0.92,0.31,60
49,сервіс_49_77,0.92,0.37,82
49,сервіс_49_78,0.95,0.4,53
49,сервіс_49_79,0.85,0.4,79
49,сервіс_49_80,0.85,0.38,57
49,сервіс_49_81,0.92,0.16,65
49,сервіс_49_82,0.93,0.43,74
49,сервіс_49_83,0.89,0.24,98
49,сервіс_49_84,0.87,0.35,76
49,сервіс_49_85,0.87,0.19,90
49,сервіс_49_86,0.93,0.28,89
49,сервіс_49_87,0.95,0.26,51
49,сервіс_49_88,0.94,0.19,54
49,сервіс_49_89,0.93,0.46,86
49,сервіс_49_90,0.88,0.4,95
49,сервіс_49_91,0.85,0.14,83
49,сервіс_49_92,0.91,0.36,69
49,сервіс_49_93,0.9,0.16,65
49,сервіс_49_94,0.89,0.18,72
49,сервіс_49_95,0.93,0.29,71
49,сервіс_49_96,0.92,0.34,52
49,сервіс_49_97,0.87,0.44,83
49,сервіс_49_98,0.91,0.41,70
49,сервіс_49_99,0.89,0.2,78
50,сервіс_50_1,0.94,0.21,94
50,сервіс_50_2,0.96,0.13,70
50,сервіс_50_3,0.97,0.29,69
50,сервіс_50_4,0.87,0.34,62
50,сервіс_50_5,0.92,0.19,54
50,сервіс_50_6,0.95,0.35,79
50,сервіс_50_7,0.95,0.33,90
50,сервіс_50_8,0.88,0.37,51
50,сервіс_50_9,0.88,0.44,95
50,сервіс_50_10,0.97,0.43,57
50,сервіс_50_11,0.98,0.13,75
50,сервіс_50_12,0.89,0.38,66
50,сервіс_50_13,0.91,0.18,97
50,сервіс_50_14,0.86,0.41,83
50,сервіс_50_15,0.89,0.28,80
50,сервіс_50_16,0.97,0.44,53
50,сервіс_50_17,0.97,0.46,63
50,сервіс_50_18,0.97,0.42,77
50,сервіс_50_19,0.9,0.43,96
50,сервіс_50_20,0.87,0.34,55
50,сервіс_50_21,0.98,0.19,51
50,сервіс_50_22,0.86,0.24,67
50,сервіс_50_23,0.98,0.41,100
50,сервіс_50_24,0.85,0.5,79
50,сервіс_50_25,0.93,0.5,60
50,сервіс_50_26,0.97,0.39,98
50,сервіс_50_27,0.98,0.33,78
50,сервіс_50_28,0.88,0.15,63
50,сервіс_50_29,0.96,0.35,71
50,сервіс_50_30,0.86,0.21,76
50,сервіс_50_31,0.89,0.21,56
50,сервіс_50_32,0.97,0.49,89
50,сервіс_50_33,0.89,0.15,59
50,сервіс_50_34,0.93,0.46,83
50,сервіс_50_35,0.9,0.21,87
50,сервіс_50_36,0.98,0.26,57
50,сервіс_50_37,0.91,0.22,93
50,сервіс_50_38,0.92,0.41,51
50,сервіс_50_39,0.87,0.38,85
50,сервіс_50_40,0.94,0.4,61
50,сервіс_50_41,0.86,0.29,54
50,сервіс_50_42,0.9,0.24,73
50,сервіс_50_43,0.88,0.31,87
50,сервіс_50_44,0.92,0.21,84
50,сервіс_50_45,0.94,0.37,89
50,сервіс_50_46,0.86,0.23,62
50,сервіс_50_47,0.93,0.21,69
50,сервіс_50_48,0.93,0.22,76
50,сервіс_50_49,0.93,0.21,80
50,сервіс_50_50,0.91,0.23,95
50,сервіс_50_51,0.94,0.26,75
50,сервіс_50_52,0.9,0.39,72
50,сервіс_50_53,0.91,0.41,61
50,сервіс_50_54,0.94,0.27,63
50,сервіс_50_55,0.92,0.11,81
50,сервіс_50_56,0.99,0.21,58
50,сервіс_50_57,0.94,0.16,76
50,сервіс_50_58,0.98,0.24,82
50,сервіс_50_59,0.87,0.35,74
50,сервіс_50_60,0.93,0.24,51
50,сервіс_50_61,0.89,0.26,83
50,сервіс_50_62,0.89,0.34,84
50,сервіс_50_63,0.96,0.32,93
50,сервіс_50_64,0.94,0.23,86
50,сервіс_50_65,0.94,0.14,64
50,сервіс_50_66,0.95,0.46,69
50,сервіс_50_67,0.92,0.39,88
50,сервіс_50_68,0.95,0.4,76
50,сервіс_50_69,0.97,0.37,72
50,сервіс_50_70,0.85,0.21,63
50,сервіс_50_71,0.85,0.41,81
50,сервіс_50_72,0.87,0.35,85
50,сервіс_50_73,0.85,0.36,77
51,сервіс_51_1,0.96,0.29,75
51,сервіс_51_2,0.92,0.12,66
51,сервіс_51_3,0.92,0.28,99
51,сервіс_51_4,0.85,0.31,99
51,сервіс_51_5,0.97,0.45,77
51,сервіс_51_6,0.92,0.33,68
51,сервіс_51_7,0.98,0.48,81
51,сервіс_51_8,0.87,0.35,71
51,сервіс_51_9,0.85,0.43,80
51,сервіс_51_10,0.88,0.46,59
51,сервіс_51_11,0.97,0.25,70
51,сервіс_51_12,0.88,0.2,56
51,сервіс_51_13,0.97,0.11,73
51,сервіс_51_14,0.91,0.26,95
51,сервіс_51_15,0.89,0.42,76
